임대시세,0-9세주거,10-19세주거,20-29세주거,30-39세주거,40-49세주거,50-59세주거,60-69세주거,70-79세주거,80-89세주거,1인가구,2인가구,3인가구,4인가구,직장인구,생활인구,편의점수,슈퍼마켓수,여관수,외식업수,주유소수,피시방수,당구장수,노래방수,독서실수,지하철역수,월매출
152894,1654,2184,2581,2606,3616,3864,3169,1828,674,2137,2075,1837,1755,1470.812,16917.4,3,9,0,42,0,0,0,1,5,0,21342160
110290,599,753,1513,1513,1623,2094,1910,1047,361,1511,1291,945,749,7116.108,10448.58,9,23,2,134,6,1,5,7,0,0,58883880
99453,1257,1610,2844,2801,3216,4233,3420,1793,620,3213,2314,1730,1419,929.8488,13021.97,11,32,0,120,0,5,5,7,1,0,78260756
110252,1052,1506,2611,2477,3076,3830,3171,1948,824,3944,2395,1528,1124,1944.947,12541.8,16,39,0,183,1,5,4,15,2,0,60983634
89692,1664,1432,2930,3765,3683,4735,3484,1823,667,4666,2047,1673,1459,3144.931,19465.27,21,60,6,297,5,4,4,23,4,1,35127721
136441,1218,890,6405,6748,3579,3720,2992,1538,557,13109,2332,1300,1006,21997.05,47404.05,68,120,123,1050,7,11,37,64,2,1,38669992
204094,3081,2933,3981,5500,5593,5165,4094,2691,1407,4195,3079,2949,2725,356983.4,84983.15,108,125,4,2002,7,4,25,15,5,4,68299530
107130,1219,1048,3665,4346,3025,3208,2673,1442,618,5553,2180,1521,1112,18402.18,22869.67,37,72,35,620,4,3,14,44,1,1,69775567
158043,2744,2306,7439,8116,5199,4790,3695,1932,864,9079,3125,2783,2402,30314.95,40073.17,42,35,9,435,2,3,14,17,4,1,60732872
99885,1266,1056,2872,3818,3290,3990,2676,1549,631,4643,2073,1388,979,3418.59,15086.49,12,34,1,169,2,4,6,15,3,0,50881304
106184,3312,2940,3828,6134,5879,4139,3523,2020,812,3997,2848,2840,2660,35271.13,43156.93,45,61,3,612,7,4,17,10,6,1,72672073
94279,1296,1038,2819,4388,2903,2143,1787,1129,445,4554,2029,1310,939,19650.84,20999.12,22,34,10,332,3,2,9,5,1,1,42759448
114266,1743,1656,3746,5148,3457,3106,2171,1100,470,4157,2172,1797,1599,40479.13,29003.44,38,39,11,388,11,2,9,16,1,1,20637324
129279,765,993,3505,3322,2857,3264,2517,1549,662,6489,1817,1077,748,3268.483,18245.82,17,34,13,224,4,9,9,20,6,1,50767325
89922,1329,1237,2278,2776,2809,3437,2561,1415,516,3026,1659,1488,1141,1615.018,14216.03,11,27,11,159,2,5,7,16,3,0,39736776
52660,379,653,1322,1237,1413,1986,1577,858,354,1976,984,719,486,1315.701,6697.598,5,15,2,86,0,1,1,4,2,0,29272258
99342,915,803,1512,1869,1973,2504,1845,899,328,1955,1141,900,716,1227.841,6563.789,9,21,10,99,2,2,4,11,0,0,13008608
102609,1112,1171,3133,3089,2734,3239,2633,1396,572,3888,1879,1367,1099,2817.553,17843.45,15,39,8,221,9,3,3,17,6,1,87800400
117875,2172,1781,2892,3579,3357,3220,2101,1032,434,2242,1658,1686,1807,2929.145,14933.29,16,12,7,116,2,3,3,9,3,1,16583059
108577,734,936,2100,2060,2462,3455,2341,1378,474,3101,1436,915,730,2691.757,15774.81,14,37,7,205,1,5,3,19,1,0,54484426
149784,1011,850,2274,3128,3345,5320,2882,1442,508,3798,1520,842,514,2127.26,15800.1,20,45,10,368,1,10,6,54,0,0,42385820
95373,1568,1704,3459,4201,4187,6050,4022,1956,743,4079,2518,1889,1490,8140.02,23799.71,30,50,2,369,11,10,12,73,2,1,66999324
173989,2031,2050,5770,5567,4450,4799,4180,2482,1120,7361,3200,2459,1956,3613.257,43751.58,40,47,19,534,1,19,9,16,65,2,49794444
149362,414,627,2325,2068,1750,2571,2071,1235,498,4287,1457,821,535,5466.503,18510.07,18,46,8,317,2,6,3,18,4,0,57756581
117707,3115,3475,11362,6622,6706,6440,5174,3093,1290,10065,3987,3653,3043,4941.528,47189.89,50,39,5,457,6,14,18,22,7,2,64633821
132651,2375,1992,4521,4961,4491,4242,3340,1944,844,5211,2712,2261,2032,3548.19,24943.79,16,35,6,268,0,7,5,14,4,1,44517034
157731,1387,1749,4314,4393,3880,3990,3139,2073,755,5390,2663,1998,1536,1274.451,19208.85,12,21,0,168,1,6,3,10,5,0,55590963
112427,1857,1999,4676,5057,4539,4612,3701,2244,916,5874,3107,2386,1822,1440.34,25438.98,14,29,0,183,1,3,2,12,3,0,35198602
135996,2444,2332,6987,5002,5020,5290,4003,2522,1143,5599,3060,2774,2313,4828.394,33550.13,29,39,5,453,5,8,10,12,4,1,44520289
120344,884,991,5389,4811,3063,3350,3107,1765,500,7749,2647,1525,1053,6636.233,26843.29,27,31,7,446,2,8,7,35,1,0,48477888
182644,1855,1731,3815,4650,4190,4452,3906,2423,864,4198,2962,2395,1824,3524.948,33176.32,27,33,8,467,2,7,10,28,3,2,56987626
125161,2196,1677,3477,4270,3950,3782,3443,2019,648,3547,2423,2162,1832,2653.366,19898.65,13,21,1,165,0,2,1,4,9,0,37268264
175360,804,770,2608,2645,2134,2188,1974,1216,407,3321,1618,1107,868,900.6097,13318.5,9,19,2,105,2,4,4,8,1,1,51740000
86960,1090,989,2264,2601,2306,2214,1763,988,371,2536,1456,1255,1007,833.222,12937.22,9,11,0,63,0,1,1,2,0,0,43827968
112480,2428,4298,6621,5642,6875,5965,4120,2505,1047,7137,3275,2877,3040,9513.963,37955.79,36,40,5,299,3,6,9,12,7,2,39322820
118103,1747,2646,3525,3441,4636,4661,3243,1638,658,3879,1998,1762,1915,2752.955,17105.71,11,36,4,186,7,3,3,10,3,1,31185359
160773,1512,1743,3570,3419,3308,2777,2150,1461,520,4350,1759,1475,1378,19060.01,26850.87,30,24,3,314,0,4,12,10,1,0,63583977
103544,1350,1563,4956,4471,3613,3652,3347,2114,686,6082,2753,1848,1388,5375.124,21005.54,17,25,0,269,4,6,4,19,5,0,30572162
75670,1403,1186,1983,2686,2592,2347,1983,1210,528,2021,1668,1412,1147,663.5496,10493.24,7,11,2,80,2,2,1,2,1,0,86117462
111480,2147,3022,3970,4077,5227,4861,3829,2491,920,3960,2989,2482,2381,1651.062,28434.68,9,22,0,99,0,3,3,2,7,0,51278251
113750,1295,1464,7713,6307,3785,3636,3193,2078,645,10989,2975,1753,1320,3774.203,25730.24,31,32,11,314,1,9,3,14,5,0,41533690
137546,810,919,5751,3741,2129,1758,1384,960,332,7929,1469,845,639,12115.88,25451.58,28,32,8,564,2,4,11,25,4,0,43513680
130694,1320,1774,11225,6812,4189,4176,3386,2110,667,15581,2996,1725,1367,7671.665,38135.88,43,44,31,451,1,9,11,23,2,1,69142206
138511,2305,2659,5670,5706,5458,5151,4316,2713,890,7100,3486,2583,2224,3760.622,27324.9,24,38,0,316,3,3,13,18,4,0,47855696
115033,468,676,4619,3140,1851,2026,1666,1160,408,6508,1587,825,618,2045.511,17028.59,20,15,1,246,0,3,5,8,5,1,54300538
139326,1271,1686,5962,5156,3813,3583,2935,1839,609,7916,2731,1772,1390,3764.922,23556.61,22,25,0,247,3,4,6,15,4,1,57539901
158590,1091,861,3977,3854,2405,2656,2208,1318,380,4879,1910,1381,983,3330.718,24594.51,19,25,11,265,4,2,6,15,3,0,82018568
155004,769,935,6713,4910,2968,3031,2601,1526,534,9155,2599,1330,848,4236.646,24324.42,27,36,8,474,1,9,11,27,4,0,58465310
125867,731,936,4514,3461,2557,2884,2378,1557,539,6526,2131,1143,784,977.573,16355.09,10,22,0,196,0,2,2,12,4,0,77052526
97431,887,1199,6072,4847,3316,3190,2722,1561,551,9503,2287,1345,977,1614.738,19591.07,22,25,0,188,6,9,5,5,12,0,50000725
132995,1073,1310,5974,4438,3644,4347,2877,1680,548,8579,2341,1371,1034,2190.532,22187.1,24,38,3,259,3,8,7,21,3,0,66507254
161686,413,541,8648,5902,2566,1945,1520,967,291,14197,1927,623,356,2786.872,27853.74,37,43,97,519,1,13,13,53,2,1,84735578
105507,1273,1499,1748,2024,3069,2645,2102,1305,429,1944,1560,1291,1237,1398.756,11409.26,3,18,0,37,2,2,1,2,1,0,92881054
102115,835,908,4213,3649,2612,3135,2401,1239,465,6742,1833,984,751,3983.64,25926.28,24,39,6,402,0,9,6,42,2,0,37691820
115241,804,1064,6969,5109,3634,3195,2230,1313,499,12172,1831,1129,817,2338.206,34122.67,42,38,1,534,1,24,18,29,49,0,30671155
74483,997,1675,3099,2893,3599,4498,4140,2702,1040,4765,2776,1872,1496,1160.787,23721.22,9,37,4,120,1,1,2,4,1,0,25540177
105343,1907,2454,4973,4579,4977,5275,4617,2595,816,5620,3259,2543,2087,3216.572,23823.5,22,42,7,245,2,3,6,13,6,0,37691918
128676,1424,1997,4201,3899,4211,5142,4053,2536,830,5346,3198,2232,1696,1108.263,18909.07,19,35,0,125,2,6,4,8,5,0,32854041
128043,1581,1958,2908,3799,3860,2982,2414,1330,470,3927,1801,1566,1505,40616.31,31124.9,34,38,9,504,7,6,13,15,6,1,53748768
191125,1512,1669,2791,3949,3356,2481,1786,1024,297,3873,1535,1442,1329,58455.78,40017.71,42,51,11,689,0,4,11,15,10,1,78589052
142860,1708,2717,5266,5163,4945,4769,3564,2135,750,6034,2720,2284,2061,73209.98,64062.05,77,64,29,1244,11,7,41,60,13,0,57094747
174247,3132,4221,3641,4052,6499,4713,3057,1839,677,2370,1943,2606,3326,26284.26,42765.49,35,40,8,675,4,3,24,15,16,0,81152718
132407,2554,3884,4551,5024,6450,5452,3358,1666,684,4660,2567,2870,2887,19334.04,38252.84,28,43,10,489,9,3,8,27,7,1,1.03E+08
117101,632,1937,1511,936,2355,2103,1246,1002,335,762,832,977,1253,1017.271,10840.91,7,20,0,112,0,1,1,1,3,1,40347565
155522,3171,3543,4437,5863,6705,4124,2966,1574,486,6406,2216,2357,2629,8357.412,37421.35,27,39,4,377,0,8,6,17,5,2,64282744
295833,1954,2766,1395,1659,3801,2119,1303,924,317,686,853,1299,1719,2271.73,17224.19,7,11,1,54,0,0,2,0,4,1,89230406
224457,1975,2885,2426,2687,4519,3308,2125,1233,485,1394,1491,1977,2119,8023.062,19031.88,10,19,0,135,0,3,4,7,5,0,17381379
182582,1855,2259,2396,2892,3791,2909,2295,1230,420,1901,1500,1776,1601,32776.78,39771.85,45,69,3,638,6,6,7,9,7,1,61724316
122414,1524,2844,2728,2508,4066,3462,2240,1333,604,2200,1576,1705,1881,7703.586,24287.05,21,25,9,334,8,5,8,16,6,0,30262889
133015,1225,1373,2594,3148,2902,2486,2088,1305,442,2991,1762,1386,1193,11163.1,19728.53,21,23,2,321,1,9,11,24,4,0,50703861
124352,1210,1666,2942,3267,3145,3282,2839,1650,526,3073,2143,1621,1408,13628.66,24480.49,25,29,3,404,8,2,10,21,3,1,27118370
114923,1393,2055,2917,3084,3362,3630,3164,1636,581,2256,1886,1891,1793,9806.556,20986.8,18,30,1,129,2,0,3,0,4,0,50678969
121448,1734,2652,3280,3727,4409,3544,2364,1617,601,3447,2038,1828,1890,12697.01,25942.3,22,34,4,358,1,1,10,9,7,0,42047511
136925,4432,4280,5549,7151,7937,6367,5592,2947,1006,6105,4022,3482,3299,37080.06,52018.57,43,56,3,665,9,6,23,30,2,1,57741770
93580,1542,1673,3494,4640,3913,3362,2568,1281,366,5054,2251,1600,1398,121874.7,40086.41,43,66,0,719,6,4,28,42,8,1,63535584
154196,2149,1260,2023,2916,3013,2565,2420,1452,491,2173,1843,1547,1300,6250.259,27054.72,13,17,0,100,5,0,1,2,1,1,34596868
173290,1009,1731,2461,2568,3096,2522,1795,1404,590,2918,1552,1290,1228,34695.82,37536.49,42,52,11,1084,5,4,12,24,5,1,60364935
159334,755,953,4972,6158,3947,2874,2326,1360,484,9612,2513,1171,818,42061.79,44810.99,79,57,15,974,4,9,16,43,7,2,79161470
140442,1161,1328,3631,4721,3758,2955,2236,1504,450,6315,2090,1544,1155,66064.15,44224.59,74,59,11,1151,8,8,15,14,5,2,68456754
203676,2283,2871,3310,3620,5023,4030,3140,2429,914,3010,2387,2404,2214,34873.82,45783.47,55,79,3,1036,6,6,10,18,8,0,32595676
167299,2251,2319,3966,4614,4864,4076,3004,1769,579,4772,2308,2209,1947,43973.53,44796.01,54,72,3,868,6,4,6,9,4,1,71814794
181339,930,1438,2185,2252,2443,2455,1812,1031,306,2111,1266,1174,1099,93347.19,38883.77,58,50,2,826,11,4,18,20,2,3,44675155
172438,2515,3490,3980,5215,6550,4087,2436,1670,498,5908,2314,2256,2355,58201.91,41415,52,59,20,560,7,3,13,8,4,4,67255870
278364,2054,5577,2515,1667,6205,3762,1929,1023,337,579,925,1965,3094,3779.439,28927.08,21,17,0,190,0,5,3,6,10,0,49210076
177188,2036,6508,5146,3466,7559,6789,4068,2029,575,2490,2083,3229,4179,62331.6,54550.7,47,64,2,657,2,5,15,9,24,2,53626165
201765,811,2557,3539,3461,4169,3276,1545,1040,300,5405,1679,1365,1378,27739.79,35035.07,61,45,9,849,1,8,16,25,22,0,62714421
169188,1112,1471,7951,10569,6110,4338,3034,1678,535,17134,3486,1638,1170,187346.5,105885.1,192,173,72,2890,8,36,74,98,27,2,75839843
193215,3105,5540,4852,5525,8715,4814,2585,1754,546,6522,2325,2812,3221,49498.11,51620.67,54,50,30,609,12,6,16,10,9,0,79132273
177980,1871,2330,3108,3414,3911,3536,2535,1255,446,2639,1583,1863,2055,13865.34,28308.94,26,24,3,247,10,0,4,5,8,1,61823820
191104,2974,4804,4094,3794,6677,5502,3549,2105,722,2199,2315,2997,3457,29740.23,31559.52,24,32,0,319,3,2,11,10,9,2,34718995
171681,401,597,807,727,985,1137,1201,707,230,834,606,534,569,1879.397,7909.915,2,7,0,12,0,0,0,0,1,0,42212118
157113,1686,2620,3010,2930,3763,3888,2935,1266,354,1612,1766,2063,2163,2215.171,21587.51,10,25,1,145,1,1,9,9,8,3,27168028
88367,1138,1641,2687,2887,2992,3100,2331,1039,329,2978,1598,1466,1323,9109.193,16473.08,27,29,3,235,2,4,14,17,6,0,48950366
146949,4760,4562,5514,7230,7815,6062,4896,2687,1204,5954,3967,3269,3330,5325.571,46351.75,22,36,0,225,11,3,3,4,4,0,28306253
199699,2326,3402,2647,3151,4627,3692,2806,1069,382,1461,1534,2005,2579,8737.012,24671.16,12,14,0,59,0,1,1,1,5,1,1.86E+08
131773,775,1263,2344,2348,2253,2643,2543,1398,501,3196,1778,1254,935,3534.848,18413.17,12,23,0,199,2,8,12,21,7,0,86462159
156133,1267,1852,2027,2678,3143,2640,2490,1443,404,2291,1797,1542,1440,15850.55,15103.24,8,14,0,89,5,1,0,0,4,1,43140898
184392,675,639,1713,2466,1731,2395,3333,1896,687,3457,2332,1185,672,16382.09,25788.27,19,17,0,224,1,2,3,4,4,1,86926004
87904,758,983,1848,2219,2206,2781,2488,1260,436,2506,1593,1144,949,1025.223,16877.15,8,14,0,142,0,4,2,14,0,0,50751348
113474,2049,2140,3925,4440,4130,3795,3231,1586,558,4181,2279,2223,1898,10893.35,37678.71,21,27,0,161,2,3,3,15,14,0,60724736
97746,695,1078,1842,1726,2088,2392,1901,1074,340,1919,1371,1045,963,3111.923,12416.2,12,19,3,124,2,5,8,13,2,1,30966208
111590,1097,1438,1894,2291,2703,2889,2390,1447,521,2553,1797,1428,1091,2393.098,12589.62,11,21,0,131,1,5,5,13,5,0,40935078
99137,1087,1695,2508,2337,3080,3730,3295,1891,711,3537,2144,1589,1294,1202.051,12359.95,14,30,4,158,0,3,3,12,0,1,34949486
125973,979,1469,2516,2401,2912,3909,3263,1791,680,3341,2166,1647,1249,3074.47,17701.29,11,32,0,226,2,9,7,14,1,0,45013046
129212,1154,1723,2526,2392,2732,2769,1905,832,362,1886,1219,1338,1446,5453.908,16877.52,20,15,1,317,3,3,13,23,10,1,48958526
144311,1285,1351,5184,6053,3775,3806,3153,1505,472,7987,2825,1784,1311,14946.96,35924.96,42,37,62,716,2,11,25,68,5,0,81609189
345767,1380,2839,2248,1807,3490,3133,2390,983,350,657,1134,1569,2071,4478.676,19975.85,16,19,0,78,1,1,2,0,3,1,35959901
104174,3039,3409,5821,6007,6092,7164,5664,2449,993,4433,3753,3601,3215,12579.57,39316.45,43,69,0,367,12,7,15,22,16,1,21827733
123838,1370,1453,4730,5680,3652,3745,3041,1471,457,5993,2666,1898,1414,7542.423,28377.19,27,45,1,525,3,6,19,37,5,0,50722599
108827,1679,1949,2977,3133,3195,3448,2773,1142,413,1741,1588,1797,1881,4346.557,19994.06,16,28,1,158,1,4,0,1,12,0,31916542
147191,1770,2013,5838,7352,5176,5095,3919,1962,617,8813,3555,2403,1791,9005.593,33488.83,45,58,5,621,10,7,15,58,16,1,44254302
142871,1745,2127,5475,6929,5276,4738,3588,1687,536,8365,3331,2368,1759,7475.084,31374.48,37,34,4,420,4,8,15,27,13,0,52684802
143558,1732,1962,4380,4960,4028,4931,3560,1512,558,4660,2535,2209,1947,27024.8,35394.54,41,41,3,655,1,10,22,131,7,0,55154976
169185,3229,2275,3713,5641,4363,4067,3171,1220,324,1600,2520,2628,2570,10710.59,28555.63,11,54,0,179,1,0,0,1,0,2,1.38E+08
115464,2660,3640,4721,4981,5754,5399,3975,1650,614,3020,2505,2972,3086,7418.477,30395.9,20,42,0,299,10,9,6,31,12,2,46345556
102419,1433,1642,3395,3686,2967,3562,2901,1171,394,2772,1927,1726,1641,6026.069,22690.78,13,34,2,216,1,4,6,24,10,1,84171931
207509,1794,1527,5396,7871,4341,3556,3148,1567,664,8530,2811,1975,1763,42688.82,44471.14,71,77,0,884,7,4,7,9,4,0,50628421
127557,2548,2905,4234,5002,4929,5104,3745,1742,653,3475,2975,2766,2339,8573.074,33198.83,20,31,0,225,3,6,6,14,3,1,30816677
206886,4715,3565,2716,5108,5701,3249,2079,861,269,1038,1780,2338,2932,2234.636,33579.98,15,11,0,166,3,1,1,0,3,1,11478377
166724,1340,1881,5262,6366,4571,4353,3426,1608,522,8444,2973,2022,1493,11744.2,36806.49,55,42,32,881,6,21,31,71,19,0,67297312
451144,4355,5973,3363,4419,8897,4787,2812,1528,463,1819,1885,3092,4299,2548.305,36632.54,23,17,0,120,0,0,2,0,1,0,64293564
252070,3421,4000,4094,4811,6318,5307,4632,2381,669,1891,2611,3313,3512,5120.051,42596.46,20,38,0,239,0,0,2,1,2,1,68742781
336928,2990,2324,2083,3363,4356,2943,2401,1151,361,1205,1453,2039,2210,1924.019,22671.42,6,12,1,56,0,0,1,0,0,1,28155010
199164,1537,1748,2088,2537,2783,2703,2397,1136,439,971,1352,1601,1520,169892.7,37504.32,24,28,0,420,0,1,2,2,5,2,34620199
217976,2524,4455,4000,3447,5513,5020,3765,2052,919,2382,2659,2286,2739,10078.55,43268.65,23,23,0,108,1,4,2,2,3,0,12238116
124857,4124,3236,3618,5462,5668,4816,3810,1385,408,1983,2532,2883,3185,5430.105,32412.28,15,31,0,200,3,5,3,10,1,1,30790351
115613,2151,2595,3358,4245,4312,4151,3506,1563,544,2368,2453,2411,2237,3258.642,29561.41,17,35,3,382,1,7,15,25,9,2,81473046
143253,1200,2545,2188,1898,3120,2797,2396,941,322,1174,1113,1368,1842,2601.564,17106.23,17,14,1,211,3,11,9,7,16,0,27915027
134010,3231,3461,2577,3877,5466,3561,2697,1078,434,1593,1584,2330,2763,1439.122,24382.92,8,24,0,119,0,1,3,3,1,1,44457299
216979,2399,1876,2328,3700,3563,3225,2688,1080,360,2105,1900,1880,1850,1272.892,22003.59,8,16,0,116,0,3,4,6,0,0,23933742
107218,2309,2773,4966,5605,5763,6180,4960,2645,889,6343,3762,3047,2402,3366.542,28476.12,32,50,8,354,4,10,12,27,4,1,45042372
134084,1454,1063,2053,2970,2469,2270,1888,1101,324,1941,1561,1386,1190,1292.17,17626.68,11,16,1,147,5,3,3,6,4,0,41761763
116392,2073,1945,1996,2697,3274,2699,2315,1039,327,1126,1399,1591,1717,1628.047,15375.37,7,14,0,69,0,0,0,1,4,0,74244264
111019,1567,1879,3908,4225,4201,4769,4354,2260,737,5355,3008,2340,1658,2855.605,32661.38,25,42,0,262,1,7,6,8,5,0,31019632
123504,1920,1958,5089,6449,5230,6172,5021,2740,887,8750,3988,2639,1837,6544.16,47035.52,49,66,60,705,7,8,21,35,0,0,44942307
144388,1429,1392,4218,4879,3949,4574,3983,2062,706,6949,2959,2028,1413,5887.716,30844.1,27,56,12,364,0,6,11,18,0,0,42010396
126344,1602,1789,2743,3388,3440,3070,2562,1300,426,2426,1921,1830,1562,17010.56,26260.1,21,26,0,383,4,1,8,12,2,1,42903500
97042,1186,1276,4083,4471,3660,4146,3661,1885,620,6608,2735,1887,1174,4017.005,26137.15,25,38,2,403,3,11,11,24,4,2,62013040
136060,1344,1894,3740,3645,3706,4050,3192,1665,500,4123,2398,1887,1628,6516.349,26811.93,31,41,3,591,3,17,21,33,4,1,48987217
115506,2675,3161,7189,7722,6962,7770,6886,3299,1079,8895,4652,3808,2954,14206.11,51552.36,58,78,46,759,6,14,23,49,7,1,52442468
98771,1916,2336,3907,4073,4064,4587,3918,1740,624,3676,2581,2299,2152,4157.61,29157.92,20,24,5,276,5,7,8,17,5,0,47691830
